

wavelength(nm), Y
1521.98, -12.8611
1521.97, -14.3774
1521.96, -16.6929
1521.95, -20.3568
1521.94, -25.2486
1521.93, -22.6799
1521.93, -17.7092
1521.92, -14.5911
1521.91, -12.7168
1521.9, -11.6586
1521.89, -11.1739
1521.88, -11.1275
1521.87, -11.4629
1521.86, -12.1959
1521.85, -13.4276
1521.84, -15.3905
1521.83, -18.5574
1521.82, -23.4446
1521.81, -23.8643
1521.8, -18.722
1521.79, -15.2931
1521.78, -13.2224
1521.77, -11.9913
1521.76, -11.3229
1521.75, -11.0764
1521.74, -11.199
1521.73, -11.7101
1521.72, -12.708
1521.71, -14.4029
1521.7, -17.1992
1521.69, -21.7334
1521.68, -24.9019
1521.67, -20.2247
1521.66, -16.4028
1521.66, -14.0574
1521.65, -12.598
1521.64, -11.7127
1521.63, -11.2533
1521.62, -11.169
1521.61, -11.4838
1521.6, -12.2956
1521.59, -13.7968
1521.58, -16.3264
1521.57, -20.4583
1521.56, -25.2919
1521.55, -22.1741
1521.54, -17.8879
1521.53, -15.1752
1521.52, -13.4274
1521.51, -12.2906
1521.5, -11.6047
1521.49, -11.3204
1521.48, -11.4663
1521.47, -12.1401
1521.46, -13.5108
1521.45, -15.8466
1521.44, -19.6026
1521.43, -24.9038
1521.42, -24.3154
1521.41, -19.5976
1521.4, -16.42
1521.39, -14.3254
1521.38, -12.9086
1521.38, -11.9926
1521.37, -11.5277
1521.36, -11.5447
1521.35, -12.1315
1521.34, -13.4185
1521.33, -15.594
1521.32, -18.9919
1521.31, -24.0495
1521.3, -26.1712
1521.29, -21.355
1521.28, -17.6265
1521.27, -15.1382
1521.26, -13.43
1521.25, -12.3005
1521.24, -11.6937
1521.23, -11.6317
1521.22, -12.1728
1521.21, -13.3914
1521.2, -15.3994
1521.19, -18.4363
1521.18, -22.974
1521.17, -27.0969
1521.16, -23.0295
1521.15, -18.6979
1521.14, -15.7849
1521.13, -13.7947
1521.12, -12.4887
1521.11, -11.7902
1521.11, -11.6906
1521.1, -12.1977
1521.09, -13.3262
1521.08, -15.132
1521.07, -17.7953
1521.06, -21.7451
1521.05, -26.6903
1521.04, -24.5242
1521.03, -19.6176
1521.02, -16.2629
1521.01, -14.0154
1521, -12.5779
1520.99, -11.8269
1520.98, -11.6989
1520.97, -12.145
1520.96, -13.1363
1520.95, -14.701
1520.94, -16.9862
1520.93, -20.3641
1520.92, -25.2126
1520.91, -25.6877
1520.9, -20.4456
1520.89, -16.6436
1520.88, -14.1677
1520.87, -12.6317
1520.86, -11.8356
1520.85, -11.6515
1520.85, -11.9869
1520.84, -12.7933
1520.83, -14.091
1520.82, -16.0084
1520.81, -18.8663
1520.8, -23.2196
1520.79, -26.1957
1520.78, -21.318
1520.77, -17.0682
1520.76, -14.3736
1520.75, -12.7376
1520.74, -11.866
1520.73, -11.5753
1520.72, -11.7506
1520.71, -12.3409
1520.7, -13.367
1520.69, -14.9462
1520.68, -17.357
1520.67, -21.1481
1520.66, -25.6487
1520.65, -22.4009
1520.64, -17.7205
1520.63, -14.7775
1520.62, -13.0013
1520.61, -12.0019
1520.6, -11.5556
1520.59, -11.5389
1520.58, -11.9041
1520.58, -12.6749
1520.57, -13.9614
1520.56, -16.0094
1520.55, -19.3088
1520.54, -24.2131
1520.53, -23.7967
1520.52, -18.8017
1520.51, -15.5328
1520.5, -13.547
1520.49, -12.3622
1520.48, -11.7213
1520.47, -11.4953
1520.46, -11.6397
1520.45, -12.1811
1520.44, -13.2255
1520.43, -14.9938
1520.42, -17.9065
1520.41, -22.593
1520.4, -25.2816
1520.39, -20.4485
1520.38, -16.7355
1520.37, -14.4493
1520.36, -13.0179
1520.35, -12.146
1520.34, -11.6955
1520.33, -11.6234
1520.32, -11.96
1520.32, -12.8097
1520.31, -14.3707
1520.3, -16.9916
1520.29, -21.2714
1520.28, -26.1371
1520.27, -22.6401
1520.26, -18.3517
1520.25, -15.6533
1520.24, -13.9066
1520.23, -12.7642
1520.22, -12.073
1520.21, -11.7897
1520.2, -11.9487
1520.19, -12.6511
1520.18, -14.0663
1520.17, -16.4623
1520.16, -20.314
1520.15, -25.8596
1520.14, -25.1447
1520.13, -20.2359
1520.12, -16.9987
1520.11, -14.8669
1520.1, -13.4204
1520.09, -12.4828
1520.08, -12.0076
1520.07, -12.0288
1520.06, -12.6334
1520.06, -13.9455
1520.05, -16.1456
1520.04, -19.5763
1520.03, -24.8141
1520.02, -27.4168
1520.01, -22.2357
1520, -18.3296
1519.99, -15.75
1519.98, -13.9821
1519.97, -12.8126
1519.96, -12.1836
1519.95, -12.1151
1519.94, -12.6588
1519.93, -13.8775
1519.92, -15.8718
1519.91, -18.8817
1519.9, -23.4672
1519.89, -28.4389
1519.88, -24.257
1519.87, -19.5676
1519.86, -16.4856
1519.85, -14.3967
1519.84, -13.0283
1519.83, -12.2919
1519.82, -12.1695
1519.81, -12.657
1519.8, -13.7559
1519.8, -15.5117
1519.79, -18.0991
1519.78, -21.9849
1519.77, -27.5435
1519.76, -26.2137
1519.75, -20.7268
1519.74, -17.0899
1519.73, -14.6917
1519.72, -13.1626
1519.71, -12.3517
1519.7, -12.1781
1519.69, -12.5782
1519.68, -13.5111
1519.67, -14.9949
1519.66, -17.1666
1519.65, -20.4033
1519.64, -25.4369
1519.63, -27.7695
1519.62, -21.9078
1519.61, -17.6576
1519.6, -14.9574
1519.59, -13.2888
1519.58, -12.4022
1519.57, -12.1445
1519.56, -12.4071
1519.55, -13.1302
1519.55, -14.3233
1519.54, -16.1015
1519.53, -18.7707
1519.52, -23.0168
1519.51, -27.9592
1519.5, -23.2807
1519.49, -18.3526
1519.48, -15.3293
1519.47, -13.5054
1519.46, -12.5058
1519.45, -12.1122
1519.44, -12.1911
1519.43, -12.6786
1519.42, -13.5835
1519.41, -15.0067
1519.4, -17.2021
1519.39, -20.7368
1519.38, -26.2581
1519.37, -24.993
1519.36, -19.3922
1519.35, -15.9716
1519.34, -13.9347
1519.33, -12.7637
1519.32, -12.1847
1519.31, -12.0499
1519.3, -12.2959
1519.3, -12.9323
1519.29, -14.0511
1519.28, -15.8689
1519.27, -18.8454
1519.26, -23.8595
1519.25, -26.791
1519.24, -20.9976
1519.23, -17.0433
1519.22, -14.7014
1519.21, -13.2929
1519.2, -12.4863
1519.19, -12.119
1519.18, -12.1266
1519.17, -12.5198
1519.16, -13.3852
1519.15, -14.9134
1519.14, -17.477
1519.13, -21.8254
1519.12, -27.4805
1519.11, -23.2917
1519.1, -18.6253
1519.09, -15.855
1519.08, -14.1343
1519.07, -13.0565
1519.06, -12.4369
1519.05, -12.2074
1519.05, -12.3797
1519.04, -13.0381
1519.03, -14.3516
1519.02, -16.6172
1519.01, -20.4011
1519, -26.457
1518.99, -26.1305
1518.98, -20.6632
1518.97, -17.3089
1518.96, -15.19
1518.95, -13.7939
1518.94, -12.9021
1518.93, -12.439
1518.92, -12.4172
1518.91, -12.917
1518.9, -14.0798
1518.89, -16.1247
1518.88, -19.4478
1518.87, -24.8515
1518.86, -28.725
1518.85, -23.012
1518.84, -18.8958
1518.83, -16.2892
1518.82, -14.535
1518.81, -13.3638
1518.8, -12.687
1518.8, -12.513
1518.79, -12.9065
1518.78, -13.9652
1518.77, -15.8257
1518.76, -18.7471
1518.75, -23.3467
1518.74, -29.4231
1518.73, -25.5235
1518.72, -20.4829
1518.71, -17.3006
1518.7, -15.1628
1518.69, -13.7249
1518.68, -12.8731
1518.67, -12.5965
1518.66, -12.9234
1518.65, -13.8915
1518.64, -15.5628
1518.63, -18.102
1518.62, -21.9616
1518.61, -27.9298
1518.6, -27.9672
1518.59, -22.0191
1518.58, -18.1735
1518.57, -15.6412
1518.56, -13.9665
1518.55, -12.9861
1518.55, -12.6445
1518.54, -12.9124
1518.53, -13.7671
1518.52, -15.2197
1518.51, -17.3807
1518.5, -20.5891
1518.49, -25.6514
1518.48, -29.583
1518.47, -23.5375
1518.46, -18.9416
1518.45, -16.0115
1518.44, -14.1339
1518.43, -13.0579
1518.42, -12.6566
1518.41, -12.8377
1518.4, -13.5358
1518.39, -14.738
1518.38, -16.5278
1518.37, -19.1695
1518.36, -23.3152
1518.35, -29.0157
1518.34, -25.1159
1518.33, -19.7162
1518.32, -16.3774
1518.31, -14.3136
1518.31, -13.1422
1518.3, -12.651
1518.29, -12.6982
1518.28, -13.1982
1518.27, -14.1323
1518.26, -15.5705
1518.25, -17.7278
1518.24, -21.1155
1518.23, -26.5878
1518.22, -26.723
1518.21, -20.676
1518.2, -16.8887
1518.19, -14.6186
1518.18, -13.3156
1518.17, -12.6859
1518.16, -12.5555
1518.15, -12.8333
1518.14, -13.5014
1518.13, -14.6233
1518.12, -16.381
1518.11, -19.1826
1518.1, -23.8756
1518.09, -27.787
1518.08, -22.0422
1518.07, -17.7271
1518.06, -15.188
1518.06, -13.6946
1518.05, -12.8761
1518.04, -12.5372
1518.03, -12.5851
1518.02, -13.0041
1518.01, -13.8539
1518, -15.2951
1517.99, -17.6633
1517.98, -21.6534
1517.97, -27.3079
1517.96, -23.9631
1517.95, -19.0361
1517.94, -16.1272
1517.93, -14.3727
1517.92, -13.3201
1517.91, -12.7508
1517.9, -12.5684
1517.89, -12.7584
1517.88, -13.3797
1517.87, -14.5788
1517.86, -16.6373
1517.85, -20.0989
1517.84, -25.724
1517.83, -26.2857
1517.82, -20.8517
1517.82, -17.4445
1517.81, -15.3481
1517.8, -14.0137
1517.79, -13.1907
1517.78, -12.7755
1517.77, -12.7547
1517.76, -13.1881
1517.75, -14.2104
1517.74, -16.0536
1517.73, -19.126
1517.72, -24.1615
1517.71, -28.206
1517.7, -23.0585
1517.69, -19.0153
1517.68, -16.4891
1517.67, -14.8252
1517.66, -13.7285
1517.65, -13.0842
1517.64, -12.8791
1517.63, -13.1715
1517.62, -14.0765
1517.61, -15.7683
1517.6, -18.5321
1517.59, -22.9308
1517.59, -28.591
1517.58, -25.4285
1517.57, -20.662
1517.56, -17.6221
1517.55, -15.5919
1517.54, -14.2174
1517.53, -13.3662
1517.52, -13.0197
1517.51, -13.223
1517.5, -14.0543
1517.49, -15.6192
1517.48, -18.1009
1517.47, -21.9098
1517.46, -27.5281
1517.45, -27.6144
1517.44, -22.2488
1517.43, -18.6256
1517.42, -16.2104
1517.41, -14.5753
1517.4, -13.5585
1517.39, -13.1215
1517.38, -13.275
1517.37, -14.0429
1517.36, -15.4666
1517.35, -17.6591
1517.35, -20.9265
1517.34, -25.8774
1517.33, -28.9967
1517.32, -23.7117
1517.31, -19.4613
1517.3, -16.6601
1517.29, -14.7988
1517.28, -13.6647
1517.27, -13.1748
1517.26, -13.2853
1517.25, -13.9645
1517.24, -15.2103
1517.23, -17.0978
1517.22, -19.8679
1517.21, -24.0679
1517.2, -28.8381
1517.19, -25.0317
1517.18, -20.1698
1517.17, -16.9942
1517.16, -14.945
1517.15, -13.7274
1517.14, -13.1895
1517.13, -13.2287
1517.12, -13.7746
1517.11, -14.8057
1517.11, -16.3815
1517.1, -18.7018
1517.09, -22.2271
1517.08, -27.2288
1517.07, -26.1636
1517.06, -20.8619
1517.05, -17.325
1517.04, -15.1094
1517.03, -13.8091
1517.02, -13.194
1517.01, -13.1161
1517, -13.4873
1516.99, -14.283
1516.98, -15.5576
1516.97, -17.4843
1516.96, -20.4491
1516.95, -25.0271
1516.94, -26.9108
1516.93, -21.706
1516.92, -17.8081
1516.91, -15.4118
1516.9, -13.995
1516.89, -13.2558
1516.88, -13.0184
1516.88, -13.1905
1516.87, -13.7506
1516.86, -14.7522
1516.85, -16.3507
1516.84, -18.8756
1516.83, -22.9166
1516.82, -26.9025
1516.81, -22.8703
1516.8, -18.6071
1516.79, -15.9793
1516.78, -14.3921
1516.77, -13.4827
1516.76, -13.0569
1516.75, -13.0222
1516.74, -13.361
1516.73, -14.1275
1516.72, -15.4659
1516.71, -17.6629
1516.7, -21.2426
1516.69, -26.0969
1516.68, -24.425
1516.67, -19.8437
1516.66, -16.9051
1516.65, -15.0835
1516.65, -13.9605
1516.64, -13.3239
1516.63, -13.0794
1516.62, -13.2131
1516.61, -13.7816
1516.6, -14.922
1516.59, -16.8845
1516.58, -20.1065
1516.57, -24.9916
1516.56, -26.1682
1516.55, -21.5175
1516.54, -18.1714
1516.53, -16.0424
1516.52, -14.66
1516.51, -13.7888
1516.5, -13.3308
1516.49, -13.2756
1516.48, -13.6829
1516.47, -14.6814
1516.46, -16.4811
1516.45, -19.4239
1516.44, -23.9925
1516.43, -27.5416
1516.42, -23.4846
1516.42, -19.6396
1516.41, -17.1266
1516.4, -15.4411
1516.39, -14.3175
1516.38, -13.651
1516.37, -13.4333
1516.36, -13.7235
1516.35, -14.631
1516.34, -16.3127
1516.33, -19.0134
1516.32, -23.1543
1516.31, -27.9604
1516.3, -25.5172
1516.29, -21.1388
1516.28, -18.1724
1516.27, -16.1528
1516.26, -14.7757
1516.25, -13.9243
1516.24, -13.5861
1516.23, -13.8062
1516.22, -14.656
1516.21, -16.2288
1516.2, -18.6855
1516.19, -22.3659
1516.19, -27.3782
1516.18, -27.3343
1516.17, -22.5506
1516.16, -19.0765
1516.15, -16.7093
1516.14, -15.0979
1516.13, -14.1023
1516.12, -13.6903
1516.11, -13.8712
1516.1, -14.6637
1516.09, -16.1024
1516.08, -18.2918
1516.07, -21.5072
1516.06, -26.1554
1516.05, -28.5377
1516.04, -23.8323
1516.03, -19.8183
1516.02, -17.1054
1516.01, -15.2933
1516, -14.1973
1515.99, -13.7412
1515.98, -13.8812
1515.97, -14.5841
1515.97, -15.8472
1515.96, -17.7451
1515.95, -20.5089
1515.94, -24.599
1515.93, -28.6474
1515.92, -24.9996
1515.91, -20.4548
1515.9, -17.4062
1515.89, -15.4263
1515.88, -14.2556
1515.87, -13.7521
1515.86, -13.8173
1515.85, -14.3838
1515.84, -15.4335
1515.83, -17.0294
1515.82, -19.3712
1515.81, -22.8909
1515.8, -27.5394
1515.79, -26.0784
1515.78, -21.1129
1515.77, -17.7316
1515.76, -15.5957
1515.75, -14.3423
1515.74, -13.7567
1515.74, -13.6996
1515.73, -14.0889
1515.72, -14.9053
1515.71, -16.2077
1515.7, -18.1733
1515.69, -21.1856
1515.68, -25.704
1515.67, -26.9947
1515.66, -21.9762
1515.65, -18.2407
1515.64, -15.923
1515.63, -14.5468
1515.62, -13.8305
1515.61, -13.6095
1515.6, -13.7986
1515.59, -14.3818
1515.58, -15.4168
1515.57, -17.0645
1515.56, -19.6608
1515.55, -23.7793
1515.54, -27.4371
1515.53, -23.2416
1515.52, -19.1023
1515.52, -16.5374
1515.51, -14.979
1515.5, -14.0842
1515.49, -13.6698
1515.48, -13.6502
1515.47, -14.0125
1515.46, -14.815
1515.45, -16.2065
1515.44, -18.4807
1515.43, -22.1772
1515.42, -27.0802
1515.41, -25.0148
1515.4, -20.4359
1515.39, -17.5242
1515.38, -15.7121
1515.37, -14.5916
1515.36, -13.9586
1515.35, -13.7246
1515.34, -13.8798
1515.33, -14.4839
1515.32, -15.6758
1515.31, -17.7091
1515.3, -21.0393
1515.3, -26.1353
1515.29, -27.1267
1515.28, -22.2438
1515.27, -18.8561
1515.26, -16.7064
1515.25, -15.3091
1515.24, -14.4311
1515.23, -13.9775
1515.22, -13.9406
1515.21, -14.3811
1515.2, -15.4253
1515.19, -17.2805
1515.18, -20.3003
1515.17, -25.0643
1515.16, -28.9201
1515.15, -24.4086
1515.14, -20.4008
1515.13, -17.8213
1515.12, -16.0983
1515.11, -14.9555
1515.1, -14.2871
1515.09, -14.0847
1515.08, -14.4038
1515.07, -15.3461
1515.07, -17.0601
1515.06, -19.7963
1515.05, -24.0537
1515.04, -29.444
1515.03, -26.7526
1515.02, -22.0132
1515.01, -18.9107
1515, -16.8233
1514.99, -15.4125
1514.98, -14.5521
1514.97, -14.2239
1514.96, -14.4633
1514.95, -15.329
1514.94, -16.9045
1514.93, -19.354
1514.92, -23.0692
1514.91, -28.551
1514.9, -29.011
1514.89, -23.6126
1514.88, -19.8942
1514.87, -17.4167
1514.86, -15.752
1514.86, -14.7361
1514.85, -14.3224
1514.84, -14.505
1514.83, -15.2882
1514.82, -16.6991
1514.81, -18.8442
1514.8, -22.0286
1514.79, -26.9099
1514.78, -30.5652
1514.77, -25.2043
1514.76, -20.7769
1514.75, -17.8907
1514.74, -15.9957
1514.73, -14.8596
1514.72, -14.3813
1514.71, -14.4984
1514.7, -15.1655
1514.69, -16.3742
1514.68, -18.1992
1514.67, -20.8843
1514.66, -25.0191
1514.65, -30.3966
1514.64, -26.8502
1514.64, -21.6433
1514.63, -18.3249
1514.62, -16.2165
1514.61, -14.9744
1514.6, -14.4205
1514.59, -14.436
1514.58, -14.9432
1514.57, -15.9184
1514.56, -17.4212
1514.55, -19.652
1514.54, -23.0963
1514.53, -28.4933
1514.52, -28.5463
1514.51, -22.6519
1514.5, -18.8526
1514.49, -16.5202
1514.48, -15.1528
1514.47, -14.4845
1514.46, -14.3528
1514.45, -14.6641
1514.44, -15.3916
1514.43, -16.5874
1514.42, -18.4208
1514.42, -21.2867
1514.41, -26.0131
1514.4, -29.815
1514.39, -24.0185
1514.38, -19.6433
1514.37, -17.0332
1514.36, -15.4901
1514.35, -14.6571
1514.34, -14.3387
1514.33, -14.4343
1514.32, -14.9172
1514.31, -15.835
1514.3, -17.3354
1514.29, -19.7431
1514.28, -23.7613
1514.27, -29.5242
1514.26, -25.9509
1514.25, -20.8687
1514.24, -17.8791
1514.23, -16.0888
1514.22, -15.0398
1514.21, -14.5044
1514.21, -14.3752
1514.2, -14.6251
1514.19, -15.2992
1514.18, -16.5295
1514.17, -18.5875
1514.16, -22.0316
1514.15, -27.7947
1514.14, -28.4333
1514.13, -22.6425
1514.12, -19.1227
1514.11, -16.9968
1514.1, -15.6777
1514.09, -14.8965
1514.08, -14.5346
1514.07, -14.5632
1514.06, -15.0258
1514.05, -16.0423
1514.04, -17.8392
1514.03, -20.8458
1514.02, -25.9349
1514.01, -30.6477
1514, -24.9679
1513.99, -20.7212
1513.99, -18.1523
1513.98, -16.5043
1513.97, -15.4478
1513.96, -14.8464
1513.95, -14.6679
1513.94, -14.9531
1513.93, -15.8075
1513.92, -17.4109
1513.91, -20.0766
1513.9, -24.4597
1513.89, -30.9121
1513.88, -27.7323
1513.87, -22.5554
1513.86, -19.4201
1513.85, -17.3845
1513.84, -16.0304
1513.83, -15.1934
1513.82, -14.833
1513.81, -14.9813
1513.8, -15.7188
1513.79, -17.1698
1513.78, -19.5449
1513.78, -23.3047
1513.77, -29.3824
1513.76, -30.6116
1513.75, -24.5178
1513.74, -20.6784
1513.73, -18.203
1513.72, -16.5429
1513.71, -15.4901
1513.7, -14.9847
1513.69, -15.0357
1513.68, -15.6829
1513.67, -16.9902
1513.66, -19.0867
1513.65, -22.2942
1513.64, -27.4271
1513.63, -32.5138
1513.62, -26.5671
1513.61, -21.8745
1513.6, -18.912
1513.59, -16.9512
1513.58, -15.7135
1513.57, -15.0995
1513.57, -15.0756
1513.56, -15.6303
1513.55, -16.7749
1513.54, -18.5844
1513.53, -21.2922
1513.52, -25.519
1513.51, -31.8365
1513.5, -28.6997
1513.49, -23.0361
1513.48, -19.5369
1513.47, -17.286
1513.46, -15.8918
1513.45, -15.188
1513.44, -15.0833
1513.43, -15.5178
1513.42, -16.4684
1513.41, -17.9811
1513.4, -20.2346
1513.39, -23.6981
1513.38, -29.3656
1513.37, -30.7247
1513.36, -24.2664
1513.36, -20.1674
1513.35, -17.627
1513.34, -16.0848
1513.33, -15.2812
1513.32, -15.0651
1513.31, -15.3418
1513.3, -16.0719
1513.29, -17.2882
1513.28, -19.1351
1513.27, -21.976
1513.26, -26.662
1513.25, -31.638
1513.24, -25.7276
1513.23, -20.9449
1513.22, -18.087
1513.21, -16.3743
1513.2, -15.4361
1513.19, -15.068
1513.18, -15.1554
1513.17, -15.653
1513.16, -16.5878
1513.15, -18.0823
1513.15, -20.4278
1513.14, -24.2864
1513.13, -30.2925
1513.12, -27.5635
1513.11, -22.0417
1513.1, -18.7949
1513.09, -16.8588
1513.08, -15.7375
1513.07, -15.1803
1513.06, -15.0586
1513.05, -15.3251
1513.04, -16.004
1513.03, -17.2033
1513.02, -19.1646
1513.01, -22.4019
1513, -27.8786
1512.99, -29.6066
1512.98, -23.6066
1512.97, -19.8554
1512.96, -17.6201
1512.95, -16.2634
1512.95, -15.485
1512.94, -15.1424
1512.93, -15.1856
1512.92, -15.637
1512.91, -16.5953
1512.9, -18.2662
1512.89, -21.0518
1512.88, -25.7633
1512.87, -30.8407
1512.86, -25.6975
1512.85, -21.3021
1512.84, -18.6726
1512.83, -17.0233
1512.82, -15.9921
1512.81, -15.4176
1512.8, -15.2455
1512.79, -15.4971
1512.78, -16.2635
1512.77, -17.7194
1512.76, -20.1752
1512.75, -24.2379
1512.74, -30.2827
1512.74, -28.1839
1512.73, -23.0659
1512.72, -19.9321
1512.71, -17.9295
1512.7, -16.6155
1512.69, -15.8017
1512.68, -15.4271
1512.67, -15.5103
1512.66, -16.1316
1512.65, -17.4302
1512.64, -19.6327
1512.63, -23.1702
1512.62, -28.7659
1512.61, -30.5796
1512.6, -25.0163
1512.59, -21.2658
1512.58, -18.8525
1512.57, -17.2343
1512.56, -16.1857
1512.55, -15.6331
1512.54, -15.5861
1512.54, -16.1037
1512.53, -17.2798
1512.52, -19.2631
1512.51, -22.3515
1512.5, -27.1796
1512.49, -31.8427
1512.48, -27.0202
1512.47, -22.5657
1512.46, -19.6933
1512.45, -17.7639
1512.44, -16.4997
1512.43, -15.8042
1512.42, -15.6641
1512.41, -16.1024
1512.4, -17.1616
1512.39, -18.9269
1512.38, -21.6058
1512.37, -25.6949
1512.36, -31.2229
1512.35, -28.9286
1512.34, -23.7862
1512.33, -20.4173
1512.33, -18.1826
1512.32, -16.7321
1512.31, -15.9276
1512.3, -15.7157
1512.29, -16.073
1512.28, -16.9961
1512.27, -18.5283
1512.26, -20.8216
1512.25, -24.2624
1512.24, -29.4084
1512.23, -30.4374
1512.22, -24.9454
1512.21, -21.0558
1512.2, -18.5276
1512.19, -16.9174
1512.18, -16.022
1512.17, -15.7341
1512.16, -15.9856
1512.15, -16.7427
1512.14, -18.0268
1512.13, -19.958
1512.13, -22.8442
1512.12, -27.2814
1512.11, -30.9353
1512.1, -26.1074
1512.09, -21.6988
1512.08, -18.883
1512.07, -17.1224
1512.06, -16.1289
1512.05, -15.7387
1512.04, -15.8509
1512.03, -16.4168
1512.02, -17.4493
1512.01, -19.0501
1512, -21.4724
1511.99, -25.2371
1511.98, -30.0144
1511.97, -27.3357
1511.96, -22.4809
1511.95, -19.3623
1511.94, -17.4329
1511.93, -16.3108
1511.93, -15.7824
1511.92, -15.7262
1511.91, -16.0883
1511.9, -16.8795
1511.89, -18.1902
1511.88, -20.235
1511.87, -23.4509
1511.86, -28.2335
1511.85, -28.561
1511.84, -23.5426
1511.83, -20.0809
1511.82, -17.9391
1511.81, -16.6465
1511.8, -15.9462
1511.79, -15.703
1511.78, -15.8611
1511.77, -16.4314
1511.76, -17.497
1511.75, -19.2448
1511.74, -22.0387
1511.73, -26.4246
1511.73, -29.4379
1511.72, -24.9838
1511.71, -21.1266
1511.7, -18.7091
1511.69, -17.1984
1511.68, -16.2955
1511.67, -15.8522
1511.66, -15.8111
1511.65, -16.1833
1511.64, -17.0473
1511.63, -18.5674
1511.62, -21.0443
1511.61, -24.9844
1511.6, -29.5277
1511.59, -26.7808
1511.58, -22.507
1511.57, -19.7364
1511.56, -17.9552
1511.55, -16.8194
1511.54, -16.1646
1511.53, -15.9303
1511.53, -16.1277
1511.52, -16.8302
1511.51, -18.1791
1511.5, -20.4152
1511.49, -23.9527
1511.48, -28.8806
1511.47, -28.7074
1511.46, -24.137
1511.45, -20.93
1511.44, -18.8246
1511.43, -17.4285
1511.42, -16.5559
1511.41, -16.1404
1511.4, -16.1909
1511.39, -16.7704
1511.38, -17.9907
1511.37, -20.0312
1511.36, -23.2087
1511.35, -27.8999
1511.34, -30.2904
1511.34, -25.8836
1511.33, -22.1684
1511.32, -19.6899
1511.31, -18.0154
1511.3, -16.9298
1511.29, -16.3556
1511.28, -16.2916
1511.27, -16.7804
1511.26, -17.8948
1511.25, -19.7549
1511.24, -22.5945
1511.23, -26.825
1511.22, -30.9387
1511.21, -27.6104
1511.2, -23.358
1511.19, -20.4681
1511.18, -18.5104
1511.17, -17.23
1511.16, -16.5275
1511.15, -16.3792
1511.14, -16.7943
1511.14, -17.8022
1511.13, -19.4736
1511.12, -21.9826
1511.11, -25.7015
1511.1, -30.4286
1511.09, -29.1787
1511.08, -24.4719
1511.07, -21.1421
1511.06, -18.9064
1511.05, -17.456
1511.04, -16.6527
1511.03, -16.4347
1511.02, -16.7704
1511.01, -17.6512
1511, -19.1148
1510.99, -21.2969
1510.98, -24.5192
1510.97, -29.1028
1510.96, -30.3564
1510.95, -25.5401
1510.94, -21.7528
1510.94, -19.2469
1510.93, -17.6463
1510.92, -16.7536
1510.91, -16.4585
1510.9, -16.6907
1510.89, -17.4161
1510.88, -18.6553
1510.87, -20.5207
1510.86, -23.2883
1510.85, -27.421
1510.84, -30.7625
1510.83, -26.6381
1510.82, -22.3933
1510.81, -19.6147
1510.8, -17.8661
1510.79, -16.8732
1510.78, -16.475
1510.77, -16.5727
1510.76, -17.1192
1510.75, -18.1281
1510.75, -19.6976
1510.74, -22.0662
1510.73, -25.6951
1510.72, -30.1345
1510.71, -27.8463
1510.7, -23.1947
1510.69, -20.1181
1510.68, -18.1982
1510.67, -17.0744
1510.66, -16.5397
1510.65, -16.476
1510.64, -16.8312
1510.63, -17.6166
1510.62, -18.9211
1510.61, -20.9532
1510.6, -24.1279
1510.59, -28.7629
1510.58, -29.1461
1510.57, -24.2992
1510.56, -20.8686
1510.56, -18.7289
1510.55, -17.4319
1510.54, -16.7274
1510.53, -16.4832
1510.52, -16.6444
1510.51, -17.2218
1510.5, -18.2973
1510.49, -20.0548
1510.48, -22.8536
1510.47, -27.2307
1510.46, -30.2436
1510.45, -25.8111
1510.44, -21.9451
1510.43, -19.5153
1510.42, -17.9954
1510.41, -17.0893
1510.4, -16.6496
1510.39, -16.6184
1510.38, -17.0057
1510.37, -17.8877
1510.36, -19.4261
1510.36, -21.9233
1510.35, -25.9088
1510.34, -30.6043
1510.33, -27.7329
1510.32, -23.3569
1510.31, -20.5469
1510.3, -18.7481
1510.29, -17.6082
1510.28, -16.9597
1510.27, -16.7397
1510.26, -16.9561
1510.25, -17.678
1510.24, -19.0432
1510.23, -21.2958
1510.22, -24.8823
1510.21, -30.0603
1510.2, -29.8904
1510.19, -25.0423
1510.18, -21.7463
1510.17, -19.6087
1510.17, -18.2052
1510.16, -17.3398
1510.15, -16.9402
1510.14, -17.0089
1510.13, -17.6023
1510.12, -18.8283
1510.11, -20.8709
1510.1, -24.0787
1510.09, -28.9971
1510.08, -31.8037
1510.07, -26.9134
1510.06, -23.0184
1510.05, -20.4819
1510.04, -18.792
1510.03, -17.7111
1510.02, -17.1499
1510.01, -17.0974
1510, -17.5881
1509.99, -18.692
1509.98, -20.5359
1509.98, -23.3809
1509.97, -27.7663
1509.96, -32.6348
1509.95, -28.8953
1509.94, -24.3026
1509.93, -21.3074
1509.92, -19.3168
1509.91, -18.0314
1509.9, -17.3315
1509.89, -17.1804
1509.88, -17.5799
1509.87, -18.5593
1509.86, -20.197
1509.85, -22.6881
1509.84, -26.4899
1509.83, -31.9221
1509.82, -30.8916
1509.81, -25.5985
1509.8, -22.0806
1509.79, -19.7795
1509.79, -18.3036
1509.78, -17.4838
1509.77, -17.243
1509.76, -17.5442
1509.75, -18.3805
1509.74, -19.7968
1509.73, -21.9424
1509.72, -25.1898
1509.71, -30.2227
1509.7, -32.582
1509.69, -26.9693
